--------------------
BDMEP - INMET
--------------------
Estação           : PEDRO AFONSO - TO (OMM: 82863)
Latitude  (graus) : -8.96
Longitude (graus) : -48.18
Altitude  (metros): 187.00
Estação Operante
Inicio de operação: 04/03/1977
Periodo solicitado dos dados: 01/01/1961 a 15/05/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções <http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html>
--------------------
Estacao;Data;Hora;TempMaxima;TempMinima;Temp Comp Media;
82863;13/12/1977;0000;30.6;;25.16;
82863;13/12/1977;1200;;21.2;;
82863;14/12/1977;0000;28.2;;25.08;
82863;14/12/1977;1200;;23;;
82863;15/12/1977;0000;27.8;;24.92;
82863;15/12/1977;1200;;22.8;;
82863;16/12/1977;0000;25.8;;23.8;
82863;16/12/1977;1200;;22.2;;
82863;17/12/1977;0000;26;;24.04;
82863;17/12/1977;1200;;22;;
82863;18/12/1977;0000;27;;24.36;
82863;18/12/1977;1200;;22;;
82863;19/12/1977;0000;31;;25.44;
82863;19/12/1977;1200;;21;;
82863;20/12/1977;0000;33;;26.84;
82863;20/12/1977;1200;;22.2;;
82863;21/12/1977;0000;33.2;;27.28;
82863;21/12/1977;1200;;23.4;;
82863;22/12/1977;0000;33.4;;27.96;
82863;22/12/1977;1200;;23.4;;
82863;23/12/1977;0000;35;;28.56;
82863;23/12/1977;1200;;24.8;;
82863;24/12/1977;0000;30;;26.36;
